,Unnamed: 0,appln_id,patent_office,filing_date,lat,lng,ctry_code,name_0,name_1,name_2,name_3,name_4,name_5,city,coord_source,source,type
245885,17885904,51699390,US,2000-04-05,45.4585,-74.1407,CA,Canada,Québec,Vaudreuil-Soulanges,Hudson,,,Hudson,geolocalization,1,priority
244035,17888928,51705134,US,2000-04-05,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,single
245422,17886733,51701072,US,2000-04-05,46.7386,-64.9752,CA,Canada,New Brunswick,Kent,Saint-Louis de Kent,,,Saint-Louis de Kent,geolocalization,4,single
245423,17886748,51701079,US,2000-04-05,45.4765,-75.7013,CA,Canada,Québec,Communauté-Urbaine-de-l'Outaouais,Gatineau,,,Gatineau,geolocalization,1,priority
245475,17886152,51699938,US,2000-04-05,43.5448,-80.2482,CA,Canada,Ontario,Wellington,Guelph,,,Guelph,geolocalization,1,priority
245510,17886355,51700365,US,2000-04-05,43.5239,-80.6183,CA,Canada,Ontario,Waterloo,Woolwich,,,Woolwich,geolocalization,1,priority
245512,17886357,51700365,US,2000-04-05,43.5448,-80.2482,CA,Canada,Ontario,Wellington,Guelph,,,Guelph,geolocalization,1,priority
245564,17887059,51701702,US,2000-04-05,48.5724,-123.452,CA,Canada,British Columbia,Capital,Central Saanich,,,Central Saanich,geolocalization,1,single
245570,17887060,51701702,US,2000-04-05,48.4284,-123.366,CA,Canada,British Columbia,Capital,Victoria,,,Victoria,geolocalization,1,single
245571,17887061,51701702,US,2000-04-05,48.4284,-123.366,CA,Canada,British Columbia,Capital,Victoria,,,Victoria,geolocalization,1,single
245508,17886353,51700365,US,2000-04-05,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
245717,226905,4663468,CA,2000-04-05,43.688,-79.7654,CA,Canada,Ontario,Peel,Brampton,,,Brampton,geolocalization,1,continual
245719,226970,4664501,CA,2000-04-05,43.7583,-79.3807,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
245720,227008,4664729,CA,2000-04-05,45.5081,-73.6571,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Mont-Royal,,,Mont-Royal,geolocalization,1,priority
245721,227009,4664729,CA,2000-04-05,45.5964,-73.6067,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Saint-Léonard,,,Saint-Léonard,geolocalization,1,priority
245722,227010,4664729,CA,2000-04-05,45.5373,-73.6656,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
245775,227036,4665124,CA,2000-04-05,53.11,-114.471,CA,Canada,Alberta,Division No. 11,Breton,,,Breton,geolocalization,2,priority
245788,227079,4665542,CA,2000-04-05,45.3478,-75.9111,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
245855,3112609,21305734,GB,2000-04-05,43.3333,-79.9077,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,priority
245572,17887062,51701702,US,2000-04-05,48.5724,-123.452,CA,Canada,British Columbia,Capital,Central Saanich,,,Central Saanich,geolocalization,1,single
245880,17885902,51699390,US,2000-04-05,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
248855,227032,4665041,CA,2000-04-06,43.8006,-79.4164,CA,Canada,Ontario,York,Markham,,,Markham,geolocalization,1,priority
248853,24751444,341670827,US,2000-04-06,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
248851,24751442,341670827,US,2000-04-06,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
248846,23065311,329364638,US,2000-04-06,43.8828,-79.4403,CA,Canada,Ontario,York,Richmond Hill,,,Richmond Hill,geolocalization,1,priority
248845,227021,4664793,CA,2000-04-06,45.6199,-79.4087,CA,Canada,Ontario,Parry Sound,Burk's Falls,,,Burk's Falls,geolocalization,1,single
249652,17891175,51709346,US,2000-04-06,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
248843,227023,4664793,CA,2000-04-06,43.4149,-79.9724,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
248842,227029,4665013,CA,2000-04-06,50.9446,-113.975,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,single
248837,24751446,341670827,US,2000-04-06,43.7615,-79.4111,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,single
248856,227037,4665137,CA,2000-04-06,52.1051,-101.271,CA,Canada,Manitoba,Division No. 20,Swan River Town,,,Swan River Town,geolocalization,1,single
248844,227022,4664793,CA,2000-04-06,43.2397,-79.873,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
248857,227060,4665448,CA,2000-04-06,42.9664,-81.2417,CA,Canada,Ontario,Middlesex,London,,,London,geonames,2,priority
248872,227061,4665454,CA,2000-04-06,45.4972,-73.8705,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,L'Île-Bizard,,,L'Île-Bizard,geolocalization,1,priority
248861,227070,4665500,CA,2000-04-06,45.3655,-74.312,CA,Canada,Québec,Vaudreuil-Soulanges,Sainte-Marthe,,,Sainte-Marthe,geonames,1,single
248862,227069,4665500,CA,2000-04-06,53.5125,-113.481,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,single
248863,227068,4665499,CA,2000-04-06,45.3655,-74.312,CA,Canada,Québec,Vaudreuil-Soulanges,Sainte-Marthe,,,Sainte-Marthe,geonames,1,single
248866,227067,4665499,CA,2000-04-06,45.5228,-73.5932,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,single
248867,227066,4665499,CA,2000-04-06,53.5125,-113.481,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,single
248868,227065,4665499,CA,2000-04-06,45.58600000000001,-73.44,CA,Canada,Québec,Lajemmerais,Boucherville,,,Boucherville,geolocalization,1,single
248869,227064,4665454,CA,2000-04-06,44.6631,-63.6333,CA,Canada,Nova Scotia,Halifax,Halifax,,,Halifax,geolocalization,1,priority
248870,227063,4665454,CA,2000-04-06,44.6668,-63.6066,CA,Canada,Nova Scotia,Halifax,Halifax,,,Halifax,geolocalization,1,priority
248871,227062,4665454,CA,2000-04-06,44.6471,-63.595,CA,Canada,Nova Scotia,Halifax,Halifax,,,Halifax,geolocalization,1,priority
249416,17891783,51710443,US,2000-04-06,43.7615,-79.4111,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,priority
248680,17888818,51704857,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
248860,227071,4665500,CA,2000-04-06,45.5228,-73.5932,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,single
248679,17888819,51704857,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
248166,17889131,51705652,US,2000-04-06,44.6754,-79.3496,CA,Canada,Ontario,Simcoe,Ramara,,,Ramara,geolocalization,1,single
248198,17888820,51704857,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
248271,17889402,51706212,US,2000-04-06,43.2178,-79.9873,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,single
247279,17894746,51715465,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
247280,17894748,51715465,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
247281,17894749,51715465,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
247288,17894747,51715465,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
247396,17890013,51707279,US,2000-04-06,46.3623,-72.5067,CA,Canada,Québec,Francheville,Cap-de-la-Madeleine,,,Cap-de-la-Madeleine,geolocalization,1,continual
247397,17890012,51707279,US,2000-04-06,45.5017,-73.5673,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,continual
247398,17890011,51707279,US,2000-04-06,46.6968,-71.59100000000002,CA,Canada,Québec,Portneuf,Neuville,,,Neuville,geolocalization,1,continual
247399,17890010,51707279,US,2000-04-06,45.4169,-73.4885,CA,Canada,Québec,Roussillon,La Prairie,,,La Prairie,geolocalization,1,continual
247400,17890009,51707279,US,2000-04-06,45.5925,-73.3427,CA,Canada,Québec,Lajemmerais,Sainte-Julie,,,Sainte-Julie,geolocalization,1,continual
247513,17889857,51706971,US,2000-04-06,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,1,continual
247381,17890008,51707279,US,2000-04-06,45.2916,-74.1747,CA,Canada,Québec,Vaudreuil-Soulanges,Coteau-du-Lac,,,Coteau-du-Lac,geolocalization,1,continual
247811,17890577,51708318,US,2000-04-06,46.7146,-71.2605,CA,Canada,Québec,Les Chutes-de-la-Chaudière,Charny,,,Charny,geolocalization,1,single
248197,17888821,51704857,US,2000-04-06,51.2538,-85.3232,CA,Canada,Ontario,Cochrane,"Cochrane, Unorganized, North Part",,,"Cochrane, Unorganized, North Part",geolocalization,1,single
247598,3112585,21305632,GB,2000-04-06,45.5263,-73.7575,CA,Canada,Québec,Laval,Laval,,,Laval,geolocalization,1,priority
248154,17889094,51705558,US,2000-04-06,45.4765,-75.7013,CA,Canada,Québec,Communauté-Urbaine-de-l'Outaouais,Gatineau,,,Gatineau,geolocalization,1,continual
248145,17889093,51705552,US,2000-04-06,43.8742,-79.7307,CA,Canada,Ontario,Peel,Caledon,,,Caledon,geolocalization,1,priority
247817,17890569,51708307,US,2000-04-06,53.7609,-98.8139,CA,Canada,Manitoba,Division No. 21,"Division No. 21, Unorganized",,,"Division No. 21, Unorganized",geolocalization,1,single
247819,17890578,51708318,US,2000-04-06,46.783,-71.2861,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,single
247816,17890572,51708318,US,2000-04-06,46.783,-71.2861,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,single
247815,17890573,51708318,US,2000-04-06,46.76600000000001,-71.3554,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Cap-Rouge,,,Cap-Rouge,geolocalization,1,single
247814,17890574,51708318,US,2000-04-06,52.9399,-73.5491,CA,Canada,Québec,Nord-du-Québec,Baie-James,,,Baie-James,geolocalization,1,single
247813,17890575,51708318,US,2000-04-06,46.783,-71.2861,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,single
247812,17890576,51708318,US,2000-04-06,46.8997,-71.2865,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Charlesbourg,,,Charlesbourg,geolocalization,1,single
250663,227093,4666050,CA,2000-04-07,46.8692,-71.2688,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Charlesbourg,,,Charlesbourg,geolocalization,1,single
250674,227088,4666009,CA,2000-04-07,44.0307,-80.0423,CA,Canada,Ontario,Dufferin,Mono,,,Mono,geolocalization,1,single
250664,227092,4666049,CA,2000-04-07,53.583,-113.55,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,4,single
250729,17897302,51720646,US,2000-04-07,45.4287,-75.7134,CA,Canada,Québec,Communauté-Urbaine-de-l'Outaouais,Hull,,,Hull,geolocalization,1,single
250662,227094,4666050,CA,2000-04-07,46.8088,-71.2383,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Québec,,,Québec,geolocalization,1,single
250565,227466,4669490,CA,2000-04-07,45.9642,-66.7702,CA,Canada,New Brunswick,York,Fredericton,,,Fredericton,geolocalization,1,single
250660,227096,4666059,CA,2000-04-07,43.2574,-79.8925,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,priority
250659,227099,4666068,CA,2000-04-07,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,priority
250578,227100,4666068,CA,2000-04-07,43.6532,-79.3832,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,priority
250575,227101,4666070,CA,2000-04-07,43.6536,-79.6709,CA,Canada,Ontario,Peel,Mississauga,,,Mississauga,geolocalization,4,priority
250557,253127,5020882,CA,2000-04-07,42.986,-81.321,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
250790,17896021,51717745,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,single
250661,227095,4666050,CA,2000-04-07,46.7632,-71.3656,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,single
251368,17893768,51713766,US,2000-04-07,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,continual
254192,3112650,21305787,GB,2000-04-07,45.5056,-73.8692,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
251754,17889293,51706001,US,2000-04-07,43.4503,-80.4832,CA,Canada,Ontario,Waterloo,Kitchener,,,Kitchener,geolocalization,1,priority
251857,17892919,51712260,US,2000-04-07,45.0164,-75.646,CA,Canada,Ontario,Leeds and Grenville,North Grenville,,,North Grenville,geolocalization,1,priority
251858,17892920,51712260,US,2000-04-07,45.4857,-73.5957,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Westmount,,,Westmount,geolocalization,1,priority
251859,17892921,51712260,US,2000-04-07,45.4215,-75.6972,CA,Canada,Ontario,Ottawa,Ottawa,,,Ottawa,geolocalization,1,priority
251861,17892922,51712260,US,2000-04-07,45.5017,-73.5673,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
251897,17893050,51712512,US,2000-04-07,45.7596,-73.8151,CA,Canada,Québec,Thérèse-De Blainville,Sainte-Anne-des-Plaines,,,Sainte-Anne-des-Plaines,geolocalization,1,single
254181,3112652,21305788,GB,2000-04-07,45.5722,-73.6452,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
254187,3112645,21305783,GB,2000-04-07,45.5056,-73.8692,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
254188,3112646,21305783,GB,2000-04-07,45.5306,-73.5847,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
254191,3112649,21305787,GB,2000-04-07,45.5722,-73.6452,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
250556,253128,5020882,CA,2000-04-07,43.0203,-81.2798,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
254193,3112651,21305788,GB,2000-04-07,45.5056,-73.8692,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
254227,3112678,21305874,GB,2000-04-07,45.5056,-73.8692,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
254228,3112679,21305874,GB,2000-04-07,45.5722,-73.6452,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
251753,17889294,51706001,US,2000-04-07,43.808,-79.4591,CA,Canada,Ontario,York,Vaughan,,,Vaughan,geolocalization,1,priority
250503,17896163,51718065,US,2000-04-07,45.5017,-73.5673,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
250667,227089,4666018,CA,2000-04-07,45.477,-73.60600000000002,CA,Canada,Québec,Communauté-Urbaine-de-Montréal,Montréal,,,Montréal,geolocalization,1,priority
250461,17896508,51718767,US,2000-04-07,49.51300000000001,-115.769,CA,Canada,British Columbia,East Kootenay,Cranbrook,,,Cranbrook,geolocalization,1,single
250502,17896164,51718065,US,2000-04-07,45.6689,-73.8729,CA,Canada,Québec,Thérèse-De Blainville,Blainville,,,Blainville,geolocalization,1,priority
249960,17895559,51716901,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
249961,17895558,51716901,US,2000-04-07,49.0952,-123.026,CA,Canada,British Columbia,Greater Vancouver,Delta,,,Delta,geolocalization,1,priority
249962,17895557,51716901,US,2000-04-07,49.3349,-123.167,CA,Canada,British Columbia,Greater Vancouver,West Vancouver,,,West Vancouver,geolocalization,1,priority
249963,17895556,51716901,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
249964,17895555,51716901,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
249976,227058,4665437,CA,2000-04-07,43.2221,-79.6818,CA,Canada,Ontario,Hamilton,Hamilton,,,Hamilton,geolocalization,1,priority
250086,17893471,51713224,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,priority
250088,17893469,51713224,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,priority
250174,17894942,51715808,US,2000-04-07,49.2488,-122.981,CA,Canada,British Columbia,Greater Vancouver,Burnaby,,,Burnaby,geolocalization,1,single
250187,17888197,51703705,US,2000-04-07,49.2632,-123.13,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,single
250188,17888196,51703705,US,2000-04-07,53.5444,-113.491,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,single
250189,17888195,51703705,US,2000-04-07,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,single
250194,17895086,51716018,US,2000-04-07,49.2057,-122.911,CA,Canada,British Columbia,Greater Vancouver,New Westminster,,,New Westminster,geolocalization,1,single
250195,17895085,51716018,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,single
250084,17893473,51713224,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,priority
250197,17895083,51716018,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,single
250354,17897070,51720150,US,2000-04-07,53.5412,-113.296,CA,Canada,Alberta,Division No. 11,Strathcona County,,,Strathcona County,geolocalization,1,priority
250196,17895084,51716018,US,2000-04-07,49.3349,-123.167,CA,Canada,British Columbia,Greater Vancouver,West Vancouver,,,West Vancouver,geolocalization,1,single
250353,17897069,51720150,US,2000-04-07,53.5412,-113.296,CA,Canada,Alberta,Division No. 11,Strathcona County,,,Strathcona County,geolocalization,1,priority
250322,17896097,51717893,US,2000-04-07,51.0486,-114.071,CA,Canada,Alberta,Division No. 6,Calgary,,,Calgary,geolocalization,1,single
250320,17896099,51717893,US,2000-04-07,51.191,-114.468,CA,Canada,Alberta,Division No. 6,Cochrane,,,Cochrane,geolocalization,1,single
250277,17894901,51715760,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,continual
250274,76818,311202,EP,2000-04-07,43.0305,-81.2287,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
250278,76816,311202,EP,2000-04-07,43.0039,-81.2973,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
250273,17894903,51715760,US,2000-04-07,49.2827,-123.121,CA,Canada,British Columbia,Greater Vancouver,Vancouver,,,Vancouver,geolocalization,1,continual
250271,17894905,51715760,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,continual
250270,17894906,51715760,US,2000-04-07,49.2838,-122.793,CA,Canada,British Columbia,Greater Vancouver,Coquitlam,,,Coquitlam,geolocalization,1,continual
250260,76819,311202,EP,2000-04-07,43.0145,-81.2914,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
250256,76820,311202,EP,2000-04-07,43.0204,-81.2802,CA,Canada,Ontario,Middlesex,London,,,London,geolocalization,1,continual
250215,17888193,51703705,US,2000-04-07,53.5444,-113.491,CA,Canada,Alberta,Division No. 11,Edmonton,,,Edmonton,geolocalization,1,single
256642,17899102,51723638,US,2000-04-10,46.783,-71.2861,CA,Canada,Québec,Communauté-Urbaine-de-Québec,Sainte-Foy,,,Sainte-Foy,geolocalization,1,priority
256623,226933,4663819,CA,2000-04-10,43.646,-79.527,CA,Canada,Ontario,Toronto,Toronto,,,Toronto,geolocalization,3,priority
256624,226971,4664526,CA,2000-04-10,45.9642,-66.7702,CA,Canada,New Brunswick,York,Fredericton,,,Fredericton,geolocalization,1,priority
256632,226931,4663819,CA,2000-04-10,43.456,-79.7109,CA,Canada,Ontario,Halton,Oakville,,,Oakville,geolocalization,3,priority
256640,17899100,51723638,US,2000-04-10,46.6968,-71.59100000000002,CA,Canada,Québec,Portneuf,Neuville,,,Neuville,geolocalization,1,priority
256622,226932,4663819,CA,2000-04-10,43.9197,-79.4204,CA,Canada,Ontario,York,Richmond Hill,,,Richmond Hill,geolocalization,3,priority
